sale_id,store_id,store_name,region,product_id,product_name,category,sale_date,quantity_sold,selling_price,cost_price,return_quantity,revenue,profit
4754,106,Mumbai Store,East,213,Microphone,Storage,2025-01-04 07:13:00,66,5283,8723,1,348678,-227040
4755,102,Chennai Store,East,208,Router,Electronics,2025-01-04 07:14:00,62,43026,17825,9,2667612,1562462
4756,106,Bangalore Store,South,208,Projector,Networking,2025-01-04 07:15:00,71,59964,20306,0,4257444,2815718
4757,104,Bangalore Store,West,211,Speaker,Wearables,2025-01-04 07:16:00,96,34157,49851,3,3279072,-1506624
4758,104,Hyderabad Store,East,214,Keyboard,Accessories,2025-01-04 07:17:00,15,39445,1205,1,591675,573600
4759,102,Kolkata Store,North,211,Headphones,Accessories,2025-01-04 07:18:00,6,3434,33900,3,20604,-182796
4760,108,Pune Store,West,213,Headphones,Accessories,2025-01-04 07:19:00,41,11365,28773,3,465965,-713728
4761,103,Pune Store,East,202,Router,Accessories,2025-01-04 07:20:00,72,10708,37297,8,770976,-1914408
4762,103,Bangalore Store,East,215,Hard Disk,Storage,2025-01-04 07:21:00,61,17664,53,6,1077504,1074271
4763,104,Ahmedabad Store,North,208,Headphones,Electronics,2025-01-04 07:22:00,80,50377,8523,3,4030160,3348320
4764,104,Delhi Store,East,203,Projector,Electronics,2025-01-04 07:23:00,91,28418,1150,4,2586038,2481388
4765,107,Mumbai Store,West,215,Microphone,Accessories,2025-01-04 07:24:00,27,10048,19489,3,271296,-254907
4766,101,Bangalore Store,South,209,Smart Watch,Accessories,2025-01-04 07:25:00,8,47790,26335,9,382320,171640
4767,107,Kolkata Store,North,201,Mouse,Accessories,2025-01-04 07:26:00,67,43137,24920,8,2890179,1220539
4768,107,Delhi Store,South,202,Tablet,Electronics,2025-01-04 07:27:00,8,34803,41742,7,278424,-55512
4769,108,Ahmedabad Store,West,208,Webcam,Accessories,2025-01-04 07:28:00,19,25151,16234,5,477869,169423
4770,103,Pune Store,East,209,Headphones,Accessories,2025-01-04 07:29:00,10,218,31611,2,2180,-313930
4771,108,Kolkata Store,East,205,Router,Storage,2025-01-04 07:30:00,32,42981,21432,5,1375392,689568
4772,108,Chennai Store,South,201,Mouse,Electronics,2025-01-04 07:31:00,54,13669,29877,6,738126,-875232
4773,102,Mumbai Store,East,207,Speaker,Storage,2025-01-04 07:32:00,31,11113,16706,9,344503,-173383
4774,103,Chennai Store,West,214,Hard Disk,Networking,2025-01-04 07:33:00,9,57849,46863,8,520641,98874
4775,101,Pune Store,North,203,SSD,Accessories,2025-01-04 07:34:00,30,54691,1066,0,1640730,1608750
4776,106,Ahmedabad Store,South,201,Printer,Accessories,2025-01-04 07:35:00,84,4916,45331,3,412944,-3394860
4777,104,Pune Store,South,209,Mouse,Electronics,2025-01-04 07:36:00,67,19792,23566,5,1326064,-252858
4778,104,Ahmedabad Store,West,209,Router,Electronics,2025-01-04 07:37:00,97,21313,24736,8,2067361,-332031
4779,101,Bangalore Store,West,205,Speaker,Electronics,2025-01-04 07:38:00,4,9891,13413,0,39564,-14088
4780,108,Chennai Store,North,210,Router,Accessories,2025-01-04 07:39:00,34,43855,37344,4,1491070,221374
4781,107,Pune Store,West,207,Router,Storage,2025-01-04 07:40:00,18,7990,18597,5,143820,-190926
4782,102,Kolkata Store,South,210,Projector,Accessories,2025-01-04 07:41:00,75,11279,43582,1,845925,-2422725
4783,108,Mumbai Store,West,206,Tablet,Storage,2025-01-04 07:42:00,30,17996,36073,0,539880,-542310
4784,104,Chennai Store,South,207,SSD,Accessories,2025-01-04 07:43:00,19,12571,7746,5,238849,91675
4785,105,Kolkata Store,South,207,Microphone,Networking,2025-01-04 07:44:00,87,992,29487,1,86304,-2479065
4786,107,Chennai Store,East,208,Keyboard,Accessories,2025-01-04 07:45:00,58,17775,45497,7,1030950,-1607876
4787,104,Chennai Store,West,215,Smart Watch,Electronics,2025-01-04 07:46:00,1,49192,5529,2,49192,43663
4788,105,Delhi Store,East,204,Mouse,Electronics,2025-01-04 07:47:00,73,19863,37551,8,1449999,-1291224
4789,108,Delhi Store,West,206,Headphones,Electronics,2025-01-04 07:48:00,66,52692,33758,5,3477672,1249644
4790,101,Bangalore Store,South,206,Projector,Electronics,2025-01-04 07:49:00,52,22873,43766,6,1189396,-1086436
4791,101,Ahmedabad Store,West,203,Headphones,Accessories,2025-01-04 07:50:00,35,32398,33783,0,1133930,-48475
4792,107,Chennai Store,East,202,Webcam,Storage,2025-01-04 07:51:00,31,29188,33353,1,904828,-129115
4793,104,Delhi Store,North,208,Projector,Electronics,2025-01-04 07:52:00,81,1424,21358,7,115344,-1614654
4794,103,Mumbai Store,West,204,Router,Accessories,2025-01-04 07:53:00,54,39796,49609,2,2148984,-529902
4795,105,Mumbai Store,South,208,Mouse,Electronics,2025-01-04 07:54:00,31,8454,21047,7,262074,-390383
4796,102,Pune Store,North,206,Smart Watch,Accessories,2025-01-04 07:55:00,13,49422,33527,4,642486,206635
4797,104,Chennai Store,South,201,Smart Watch,Wearables,2025-01-04 07:56:00,89,38307,386,6,3409323,3374969
4798,102,Bangalore Store,North,214,Router,Wearables,2025-01-04 07:57:00,85,57672,39994,5,4902120,1502630
4799,104,Pune Store,West,213,Speaker,Accessories,2025-01-04 07:58:00,24,56197,32400,8,1348728,571128
4800,103,Delhi Store,West,209,Monitor,Wearables,2025-01-04 07:59:00,75,5621,45660,7,421575,-3002925
4801,103,Pune Store,West,214,Monitor,Networking,2025-01-04 08:00:00,97,33651,42071,4,3264147,-816740
4802,107,Delhi Store,South,205,Speaker,Accessories,2025-01-04 08:01:00,36,41189,46458,9,1482804,-189684
4803,107,Delhi Store,North,215,Tablet,Accessories,2025-01-04 08:02:00,99,49740,46662,7,4924260,304722
4804,103,Pune Store,East,203,Headphones,Electronics,2025-01-04 08:03:00,18,42737,40218,7,769266,45342
4805,106,Bangalore Store,South,214,Tablet,Accessories,2025-01-04 08:04:00,15,17560,12060,0,263400,82500
4806,103,Hyderabad Store,South,210,Tablet,Electronics,2025-01-04 08:05:00,37,11590,14346,1,428830,-101972
4807,101,Delhi Store,South,203,Webcam,Accessories,2025-01-04 08:06:00,43,53346,42964,1,2293878,446426
4808,101,Kolkata Store,East,215,Hard Disk,Wearables,2025-01-04 08:07:00,67,29803,10729,3,1996801,1277958
4809,106,Chennai Store,North,210,Webcam,Electronics,2025-01-04 08:08:00,83,46987,39521,4,3899921,619678
4810,108,Delhi Store,South,202,Headphones,Accessories,2025-01-04 08:09:00,97,39479,45948,1,3829463,-627493
4811,105,Delhi Store,West,206,Keyboard,Accessories,2025-01-04 08:10:00,53,46902,28719,2,2485806,963699
4812,108,Ahmedabad Store,North,209,Tablet,Wearables,2025-01-04 08:11:00,13,18843,34048,1,244959,-197665
4813,102,Ahmedabad Store,South,213,Headphones,Accessories,2025-01-04 08:12:00,82,36303,2445,5,2976846,2776356
4814,108,Ahmedabad Store,West,201,Speaker,Accessories,2025-01-04 08:13:00,92,52420,42378,4,4822640,923864
4815,104,Hyderabad Store,North,211,Headphones,Electronics,2025-01-04 08:14:00,3,54821,6299,4,164463,145566
4816,108,Ahmedabad Store,South,204,Printer,Storage,2025-01-04 08:15:00,2,37667,39186,3,75334,-3038
4817,104,Pune Store,West,213,Hard Disk,Wearables,2025-01-04 08:16:00,98,57221,12182,4,5607658,4413822
4818,106,Kolkata Store,East,203,SSD,Wearables,2025-01-04 08:17:00,40,24020,34770,6,960800,-430000
4819,101,Chennai Store,West,208,Headphones,Accessories,2025-01-04 08:18:00,88,20061,30497,6,1765368,-918368
4820,107,Chennai Store,East,203,Webcam,Accessories,2025-01-04 08:19:00,14,9891,25243,7,138474,-214928
4821,104,Kolkata Store,North,207,Mouse,Accessories,2025-01-04 08:20:00,91,9468,26164,6,861588,-1519336
4822,101,Chennai Store,North,201,Microphone,Accessories,2025-01-04 08:21:00,22,12108,40175,6,266376,-617474
4823,105,Delhi Store,North,204,Tablet,Accessories,2025-01-04 08:22:00,7,35555,31648,6,248885,27349
4824,102,Delhi Store,East,215,Smart Watch,Storage,2025-01-04 08:23:00,31,14454,85,8,448074,445439
4825,105,Mumbai Store,East,202,Hard Disk,Electronics,2025-01-04 08:24:00,34,51028,70,6,1734952,1732572
4826,106,Hyderabad Store,West,212,Laptop,Accessories,2025-01-04 08:25:00,19,9578,25175,5,181982,-296343
4827,108,Pune Store,South,207,Mouse,Electronics,2025-01-04 08:26:00,48,17898,40207,8,859104,-1070832
4828,108,Kolkata Store,East,213,Printer,Networking,2025-01-04 08:27:00,22,373,16143,2,8206,-346940
4829,103,Chennai Store,North,212,Keyboard,Electronics,2025-01-04 08:28:00,13,22520,29701,5,292760,-93353
4830,103,Chennai Store,East,208,Hard Disk,Electronics,2025-01-04 08:29:00,68,58250,37143,3,3961000,1435276
4831,103,Mumbai Store,South,207,Laptop,Accessories,2025-01-04 08:30:00,28,59363,24325,3,1662164,981064
4832,105,Delhi Store,West,210,Laptop,Wearables,2025-01-04 08:31:00,30,6387,40330,2,191610,-1018290
4833,104,Kolkata Store,South,213,Hard Disk,Wearables,2025-01-04 08:32:00,71,33557,8837,1,2382547,1755120
4834,102,Kolkata Store,North,202,Laptop,Electronics,2025-01-04 08:33:00,89,27277,11006,6,2427653,1448119
4835,103,Mumbai Store,North,203,Microphone,Storage,2025-01-04 08:34:00,71,57353,21352,2,4072063,2556071
4836,106,Kolkata Store,East,202,Smart Watch,Accessories,2025-01-04 08:35:00,11,18231,46323,8,200541,-309012
4837,106,Mumbai Store,North,215,Smart Watch,Accessories,2025-01-04 08:36:00,61,4472,42291,8,272792,-2306959
4838,103,Delhi Store,East,210,Smart Watch,Accessories,2025-01-04 08:37:00,42,48471,1883,3,2035782,1956696
4839,108,Bangalore Store,North,215,Speaker,Electronics,2025-01-04 08:38:00,75,58272,6960,3,4370400,3848400
4840,103,Ahmedabad Store,North,211,Microphone,Accessories,2025-01-04 08:39:00,94,8694,16745,2,817236,-756794
4841,102,Pune Store,West,215,Headphones,Storage,2025-01-04 08:40:00,31,25157,20040,4,779867,158627
4842,103,Ahmedabad Store,North,210,Keyboard,Networking,2025-01-04 08:41:00,81,22755,49488,8,1843155,-2165373
4843,102,Kolkata Store,South,209,Microphone,Networking,2025-01-04 08:42:00,99,47378,11062,6,4690422,3595284
4844,106,Hyderabad Store,North,201,Printer,Storage,2025-01-04 08:43:00,45,19292,25525,1,868140,-280485
4845,103,Bangalore Store,North,204,Tablet,Electronics,2025-01-04 08:44:00,14,45862,34730,3,642068,155848
4846,105,Bangalore Store,North,206,Hard Disk,Electronics,2025-01-04 08:45:00,94,27766,20282,9,2610004,703496
4847,107,Hyderabad Store,West,210,Laptop,Accessories,2025-01-04 08:46:00,56,27660,12764,5,1548960,834176
4848,105,Bangalore Store,North,202,Laptop,Accessories,2025-01-04 08:47:00,35,16506,8842,6,577710,268240
4849,106,Delhi Store,West,208,Tablet,Accessories,2025-01-04 08:48:00,40,49849,19331,5,1993960,1220720
4850,102,Bangalore Store,North,212,Speaker,Accessories,2025-01-04 08:49:00,21,27749,14463,7,582729,279006
4851,105,Ahmedabad Store,East,208,Headphones,Storage,2025-01-04 08:50:00,21,14942,40992,3,313782,-547050
4852,102,Kolkata Store,South,209,Speaker,Electronics,2025-01-04 08:51:00,58,33303,38560,9,1931574,-304906
4853,105,Bangalore Store,East,210,Printer,Accessories,2025-01-04 08:52:00,99,481,15247,2,47619,-1461834
4854,105,Pune Store,East,215,Hard Disk,Accessories,2025-01-04 08:53:00,80,28244,38801,3,2259520,-844560
4855,102,Bangalore Store,North,201,Headphones,Accessories,2025-01-04 08:54:00,33,40024,13456,3,1320792,876744
4856,104,Delhi Store,East,215,SSD,Storage,2025-01-04 08:55:00,40,34779,33218,9,1391160,62440
4857,105,Mumbai Store,North,210,Speaker,Electronics,2025-01-04 08:56:00,59,17131,26599,9,1010729,-558612
4858,103,Chennai Store,East,203,Microphone,Accessories,2025-01-04 08:57:00,90,52968,12636,3,4767120,3629880
4859,107,Hyderabad Store,East,208,Router,Accessories,2025-01-04 08:58:00,77,26345,18563,6,2028565,599214
4860,106,Hyderabad Store,East,208,Tablet,Electronics,2025-01-04 08:59:00,36,36567,4718,1,1316412,1146564
4861,104,Delhi Store,North,209,Smart Watch,Electronics,2025-01-04 09:00:00,29,13411,43764,5,388919,-880237
4862,102,Chennai Store,West,211,Router,Accessories,2025-01-04 09:01:00,71,18187,19390,0,1291277,-85413
4863,104,Bangalore Store,South,212,Microphone,Accessories,2025-01-04 09:02:00,31,58364,24790,4,1809284,1040794
4864,101,Kolkata Store,South,205,Mouse,Accessories,2025-01-04 09:03:00,10,55174,10971,4,551740,442030
4865,101,Kolkata Store,South,206,Webcam,Storage,2025-01-04 09:04:00,50,59015,30927,1,2950750,1404400
4866,105,Ahmedabad Store,South,203,SSD,Storage,2025-01-04 09:05:00,12,22568,16960,6,270816,67296
4867,105,Pune Store,North,207,Headphones,Storage,2025-01-04 09:06:00,58,36922,8315,3,2141476,1659206
4868,103,Hyderabad Store,East,203,Monitor,Accessories,2025-01-04 09:07:00,87,3423,32144,3,297801,-2498727
4869,107,Kolkata Store,West,209,Tablet,Electronics,2025-01-04 09:08:00,71,4978,35729,7,353438,-2183321
4870,106,Bangalore Store,West,206,Mouse,Electronics,2025-01-04 09:09:00,30,3285,4507,8,98550,-36660
4871,104,Pune Store,North,204,Keyboard,Electronics,2025-01-04 09:10:00,64,20616,6242,1,1319424,919936
4872,101,Ahmedabad Store,West,210,Hard Disk,Electronics,2025-01-04 09:11:00,36,16858,3523,3,606888,480060
4873,105,Delhi Store,South,209,Mouse,Accessories,2025-01-04 09:12:00,77,9945,41575,0,765765,-2435510
4874,108,Pune Store,North,205,Headphones,Electronics,2025-01-04 09:13:00,37,9743,46768,8,360491,-1369925
4875,108,Delhi Store,North,202,Microphone,Storage,2025-01-04 09:14:00,66,7519,33022,1,496254,-1683198
4876,106,Pune Store,North,215,Mouse,Storage,2025-01-04 09:15:00,39,26959,41423,7,1051401,-564096
4877,104,Delhi Store,South,204,Keyboard,Accessories,2025-01-04 09:16:00,76,57254,26890,2,4351304,2307664
4878,105,Mumbai Store,East,213,Laptop,Electronics,2025-01-04 09:17:00,90,50605,47380,4,4554450,290250
4879,105,Delhi Store,East,211,Tablet,Networking,2025-01-04 09:18:00,70,18321,3115,6,1282470,1064420
4880,101,Bangalore Store,East,213,Projector,Networking,2025-01-04 09:19:00,43,36633,48193,3,1575219,-497080
4881,101,Mumbai Store,North,209,Projector,Accessories,2025-01-04 09:20:00,39,29758,1663,4,1160562,1095705
4882,105,Bangalore Store,East,210,Webcam,Accessories,2025-01-04 09:21:00,3,171,21453,6,513,-63846
4883,102,Pune Store,East,202,Tablet,Electronics,2025-01-04 09:22:00,66,56004,17301,5,3696264,2554398
4884,105,Delhi Store,South,208,Speaker,Electronics,2025-01-04 09:23:00,90,8191,22109,8,737190,-1252620
4885,106,Mumbai Store,North,203,Speaker,Electronics,2025-01-04 09:24:00,35,21006,15136,5,735210,205450
4886,105,Pune Store,West,207,Smart Watch,Accessories,2025-01-04 09:25:00,78,15325,48998,6,1195350,-2626494
4887,103,Chennai Store,North,215,Hard Disk,Electronics,2025-01-04 09:26:00,28,36511,46147,5,1022308,-269808
4888,107,Delhi Store,South,204,Speaker,Electronics,2025-01-04 09:27:00,20,4656,975,8,93120,73620
4889,103,Kolkata Store,East,214,Webcam,Wearables,2025-01-04 09:28:00,34,10685,7729,3,363290,100504
4890,103,Mumbai Store,South,215,SSD,Networking,2025-01-04 09:29:00,62,48389,42702,3,3000118,352594
4891,102,Pune Store,South,210,Projector,Storage,2025-01-04 09:30:00,11,11182,19558,5,123002,-92136
4892,102,Mumbai Store,West,214,Speaker,Electronics,2025-01-04 09:31:00,10,16490,46514,5,164900,-300240
4893,108,Mumbai Store,North,215,Monitor,Electronics,2025-01-04 09:32:00,62,56680,47894,7,3514160,544732
4894,105,Hyderabad Store,West,203,Hard Disk,Electronics,2025-01-04 09:33:00,67,50194,25129,8,3362998,1679355
4895,103,Mumbai Store,North,212,Projector,Accessories,2025-01-04 09:34:00,91,14186,33912,2,1290926,-1795066
4896,102,Chennai Store,West,212,Router,Wearables,2025-01-04 09:35:00,41,21256,45382,9,871496,-989166
4897,101,Delhi Store,East,204,Keyboard,Electronics,2025-01-04 09:36:00,57,34936,39945,6,1991352,-285513
4898,105,Delhi Store,West,213,Smart Watch,Accessories,2025-01-04 09:37:00,11,35559,6487,1,391149,319792
4899,106,Delhi Store,West,210,Keyboard,Electronics,2025-01-04 09:38:00,36,42732,14527,7,1538352,1015380
4900,107,Mumbai Store,West,208,Laptop,Networking,2025-01-04 09:39:00,18,32679,34064,7,588222,-24930
4901,104,Delhi Store,South,212,Smart Watch,Accessories,2025-01-04 09:40:00,99,18297,39489,9,1811403,-2098008
4902,105,Chennai Store,East,212,SSD,Accessories,2025-01-04 09:41:00,60,55530,23132,1,3331800,1943880
4903,104,Kolkata Store,East,214,Speaker,Storage,2025-01-04 09:42:00,87,24349,38243,2,2118363,-1208778
4904,103,Kolkata Store,South,202,Router,Storage,2025-01-04 09:43:00,46,55193,7989,8,2538878,2171384
4905,107,Hyderabad Store,South,204,Smart Watch,Electronics,2025-01-04 09:44:00,10,44618,34415,5,446180,102030
4906,104,Chennai Store,South,205,Speaker,Accessories,2025-01-04 09:45:00,66,54385,5781,6,3589410,3207864
4907,103,Hyderabad Store,South,211,Laptop,Electronics,2025-01-04 09:46:00,18,51705,39044,5,930690,227898
4908,101,Delhi Store,South,205,Microphone,Storage,2025-01-04 09:47:00,94,53143,27981,7,4995442,2365228
4909,104,Kolkata Store,East,206,Router,Wearables,2025-01-04 09:48:00,5,14088,27635,9,70440,-67735
4910,107,Pune Store,West,207,Tablet,Storage,2025-01-04 09:49:00,92,44609,26404,8,4104028,1674860
4911,108,Bangalore Store,West,215,Mouse,Networking,2025-01-04 09:50:00,73,33057,11430,2,2413161,1578771
4912,105,Kolkata Store,West,203,Tablet,Electronics,2025-01-04 09:51:00,81,28329,40040,1,2294649,-948591
4913,103,Kolkata Store,North,210,Laptop,Accessories,2025-01-04 09:52:00,88,11334,797,5,997392,927256
4914,105,Hyderabad Store,West,214,Mouse,Accessories,2025-01-04 09:53:00,23,39090,38050,3,899070,23920
4915,107,Ahmedabad Store,East,202,Smart Watch,Accessories,2025-01-04 09:54:00,57,30217,39127,0,1722369,-507870
4916,102,Chennai Store,South,211,Keyboard,Wearables,2025-01-04 09:55:00,68,45089,11286,5,3066052,2298604
4917,103,Chennai Store,North,203,Headphones,Accessories,2025-01-04 09:56:00,49,43707,21801,8,2141643,1073394
4918,104,Pune Store,North,208,Webcam,Accessories,2025-01-04 09:57:00,35,43821,37487,8,1533735,221690
4919,103,Ahmedabad Store,North,214,Mouse,Accessories,2025-01-04 09:58:00,24,16487,32697,3,395688,-389040
4920,105,Kolkata Store,East,202,Tablet,Accessories,2025-01-04 09:59:00,76,16525,31680,0,1255900,-1151780
4921,101,Kolkata Store,North,213,Laptop,Accessories,2025-01-04 10:00:00,29,11006,48215,3,319174,-1079061
4922,103,Bangalore Store,North,212,Microphone,Electronics,2025-01-04 10:01:00,2,8648,36400,1,17296,-55504
4923,104,Hyderabad Store,South,209,Microphone,Networking,2025-01-04 10:02:00,73,31741,23250,1,2317093,619843
4924,102,Ahmedabad Store,East,201,Mouse,Accessories,2025-01-04 10:03:00,38,34290,15494,3,1303020,714248
4925,108,Hyderabad Store,East,205,Mouse,Accessories,2025-01-04 10:04:00,57,40769,49311,6,2323833,-486894
4926,106,Ahmedabad Store,North,215,Projector,Networking,2025-01-04 10:05:00,34,51382,21042,8,1746988,1031560
4927,101,Chennai Store,North,210,Projector,Accessories,2025-01-04 10:06:00,23,10518,41714,4,241914,-717508
4928,108,Ahmedabad Store,West,207,Laptop,Accessories,2025-01-04 10:07:00,6,42720,16966,0,256320,154524
4929,102,Hyderabad Store,West,207,Mouse,Networking,2025-01-04 10:08:00,88,32084,25552,1,2823392,574816
4930,103,Bangalore Store,East,209,Tablet,Electronics,2025-01-04 10:09:00,43,15147,29835,6,651321,-631584
4931,105,Ahmedabad Store,North,214,Smart Watch,Storage,2025-01-04 10:10:00,17,21543,48617,9,366231,-460258
4932,107,Hyderabad Store,East,203,Microphone,Accessories,2025-01-04 10:11:00,86,18778,28862,3,1614908,-867224
4933,105,Ahmedabad Store,East,209,Microphone,Accessories,2025-01-04 10:12:00,14,11686,19594,8,163604,-110712
4934,108,Hyderabad Store,North,202,Smart Watch,Electronics,2025-01-04 10:13:00,98,51750,8493,3,5071500,4239186
4935,104,Bangalore Store,South,211,Keyboard,Storage,2025-01-04 10:14:00,94,21804,20162,5,2049576,154348
4936,105,Delhi Store,South,202,Mouse,Accessories,2025-01-04 10:15:00,80,11226,43163,7,898080,-2554960
4937,101,Hyderabad Store,South,213,Microphone,Electronics,2025-01-04 10:16:00,2,54466,1131,0,108932,106670
4938,105,Pune Store,South,209,Microphone,Accessories,2025-01-04 10:17:00,91,40173,11726,2,3655743,2588677
4939,104,Chennai Store,East,214,Headphones,Storage,2025-01-04 10:18:00,18,7817,26220,8,140706,-331254
4940,106,Mumbai Store,South,210,Microphone,Electronics,2025-01-04 10:19:00,23,4304,5327,1,98992,-23529
4941,103,Chennai Store,South,213,Hard Disk,Electronics,2025-01-04 10:20:00,53,48376,11313,6,2563928,1964339
4942,107,Kolkata Store,East,208,Projector,Electronics,2025-01-04 10:21:00,80,25655,26807,3,2052400,-92160
4943,108,Pune Store,South,206,Router,Storage,2025-01-04 10:22:00,69,36793,8865,5,2538717,1927032
